SOURCE,TARGET,WEIGHT
51477,13740,2.5833333333333334E-4
74043,13740,2.5833333333333334E-4
47806,13744,0.0055
92753,13744,0.0055
85811,13753,2.5833333333333334E-4
16748,13819,2.5833333333333334E-4
15254,13822,2.5833333333333334E-4
63715,13824,2.5833333333333334E-4
65758,13832,2.5833333333333334E-4
35112,13842,2.5833333333333334E-4
85131,13859,0.021505376344086023
22814,13873,2.5833333333333334E-4
74043,13880,0.023809523809523808
30447,13908,2.5833333333333334E-4
53569,13914,2.5833333333333334E-4
71376,13963,2.5833333333333334E-4
56239,13993,2.5833333333333334E-4
92823,14019,2.5833333333333334E-4
71743,14041,2.5833333333333334E-4
56239,14048,2.5833333333333334E-4
46635,14100,2.5833333333333334E-4
74043,14104,2.5833333333333334E-4
40227,14122,2.5833333333333334E-4
30586,14150,2.5833333333333334E-4
23790,14167,0.021505376344086023
32015,14218,0.055944055944055944
82846,14243,2.5833333333333334E-4
19559,14263,2.5833333333333334E-4
54617,14278,2.5833333333333334E-4
30586,14280,0.040356083086053415
18268,14284,2.5833333333333334E-4
77472,14284,2.5833333333333334E-4
35912,14298,0.0055
91017,14315,2.5833333333333334E-4
23874,14334,2.5833333333333334E-4
39983,14350,2.5833333333333334E-4
74680,14366,0.02689075630252101
22814,14377,2.5833333333333334E-4
22403,14383,0.040356083086053415
97318,14386,2.5833333333333334E-4
52459,14395,2.5833333333333334E-4
78894,14400,2.5833333333333334E-4
24445,14403,2.5833333333333334E-4
23998,14409,2.5833333333333334E-4
86705,14414,0.03235294117647059
14834,14425,2.5833333333333334E-4
23790,14470,2.5833333333333334E-4
48352,14476,2.5833333333333334E-4
28017,14489,2.5833333333333334E-4
24900,14497,2.5833333333333334E-4
30447,14518,2.5833333333333334E-4
29184,14532,2.5833333333333334E-4
25875,14562,2.5833333333333334E-4
23874,14574,2.5833333333333334E-4
33529,14594,0.040356083086053415
85075,14622,2.5833333333333334E-4
39188,14623,2.5833333333333334E-4
48352,14646,2.5833333333333334E-4
80041,14650,0.021505376344086023
82263,14650,0.021505376344086023
72909,14655,2.5833333333333334E-4
50381,14658,2.5833333333333334E-4
65758,14667,2.5833333333333334E-4
85683,14677,2.5833333333333334E-4
92823,14686,2.5833333333333334E-4
26721,14689,0.021505376344086023
76550,14693,2.5833333333333334E-4
92450,14754,2.5833333333333334E-4
15749,14765,2.5833333333333334E-4
91624,14777,0.055944055944055944
92450,14832,2.5833333333333334E-4
74043,14841,2.5833333333333334E-4
52287,14843,2.5833333333333334E-4
83493,14909,0.0055
48572,14916,2.5833333333333334E-4
97140,14937,2.5833333333333334E-4
65758,14945,2.5833333333333334E-4
81226,14948,0.0055
35112,14972,2.5833333333333334E-4
48352,14994,2.5833333333333334E-4
92753,14994,2.5833333333333334E-4
76365,15002,2.5833333333333334E-4
48211,15023,2.5833333333333334E-4
77786,15044,2.5833333333333334E-4
43050,15082,2.5833333333333334E-4
62241,15127,2.5833333333333334E-4
52459,15154,2.5833333333333334E-4
84475,15174,2.5833333333333334E-4
43050,15193,2.5833333333333334E-4
48352,15205,2.5833333333333334E-4
76550,15219,2.5833333333333334E-4
48698,15230,2.5833333333333334E-4
58934,15254,0.040356083086053415
55086,15262,2.5833333333333334E-4
40151,15302,2.5833333333333334E-4
97020,15311,2.5833333333333334E-4
23874,15335,2.5833333333333334E-4
31031,15410,0.0055
77499,15420,0.0055
78894,15478,2.5833333333333334E-4
80638,15487,2.5833333333333334E-4
43050,15489,2.5833333333333334E-4
22814,15496,2.5833333333333334E-4
15749,15503,2.5833333333333334E-4
57276,15532,2.5833333333333334E-4
81637,15569,2.5833333333333334E-4
18276,15588,2.5833333333333334E-4
40958,15598,2.5833333333333334E-4
34240,15604,2.5833333333333334E-4
88415,15617,2.5833333333333334E-4
82263,15634,2.5833333333333334E-4
74043,15663,2.5833333333333334E-4
30447,15679,2.5833333333333334E-4
40227,15716,2.5833333333333334E-4
74043,15719,2.5833333333333334E-4
15749,15725,2.5833333333333334E-4
42248,15731,2.5833333333333334E-4
65342,15756,2.5833333333333334E-4
33530,15760,0.040356083086053415
88849,15788,2.5833333333333334E-4
43050,15837,2.5833333333333334E-4
56239,15842,2.5833333333333334E-4
24275,15855,2.5833333333333334E-4
92823,15858,0.0055
76550,15863,2.5833333333333334E-4
21412,15865,0.0055
27550,15883,2.5833333333333334E-4
63726,15965,2.5833333333333334E-4
54617,15996,2.5833333333333334E-4
35112,16021,2.5833333333333334E-4
31292,16074,0.021505376344086023
47628,16091,2.5833333333333334E-4
21140,16137,2.5833333333333334E-4
95126,16150,2.5833333333333334E-4
63726,16166,2.5833333333333334E-4
72981,16177,2.5833333333333334E-4
43017,16194,2.5833333333333334E-4
56815,16203,2.5833333333333334E-4
66266,16211,2.5833333333333334E-4
72981,16253,2.5833333333333334E-4
16795,16261,2.5833333333333334E-4
29184,16272,2.5833333333333334E-4
80236,16315,2.5833333333333334E-4
36351,16321,0.0055
30447,16365,2.5833333333333334E-4
93759,16370,0.040356083086053415
63726,16437,2.5833333333333334E-4
76550,16441,2.5833333333333334E-4
77786,16462,2.5833333333333334E-4
22814,16494,2.5833333333333334E-4
92753,16509,2.5833333333333334E-4
54617,16530,2.5833333333333334E-4
60072,16556,2.5833333333333334E-4
76550,16557,2.5833333333333334E-4
18274,16561,2.5833333333333334E-4
77472,16613,2.5833333333333334E-4
36757,16615,2.5833333333333334E-4
65758,16617,2.5833333333333334E-4
95455,16688,2.5833333333333334E-4
52210,16695,0.0055
74043,16723,2.5833333333333334E-4
20866,16735,2.5833333333333334E-4
54617,16743,2.5833333333333334E-4
74043,16749,2.5833333333333334E-4
47519,16790,2.5833333333333334E-4
31031,16798,0.0055
76365,16817,2.5833333333333334E-4
43876,16823,2.5833333333333334E-4
78894,16829,0.03235294117647059
94291,16850,2.5833333333333334E-4
49020,16853,2.5833333333333334E-4
36106,16860,2.5833333333333334E-4
40426,16860,2.5833333333333334E-4
25875,16897,2.5833333333333334E-4
27550,16916,2.5833333333333334E-4
43532,16936,2.5833333333333334E-4
77968,16957,2.5833333333333334E-4
80236,16959,2.5833333333333334E-4
77499,16975,2.5833333333333334E-4
97140,16985,2.5833333333333334E-4
19019,17071,2.5833333333333334E-4
23998,17084,0.021505376344086023
55824,17096,2.5833333333333334E-4
64697,17097,2.5833333333333334E-4
43778,17103,2.5833333333333334E-4
58934,17136,2.5833333333333334E-4
41084,17140,2.5833333333333334E-4
47786,17148,0.0055
43532,17159,2.5833333333333334E-4
24900,17214,0.0055
57276,17257,0.021505376344086023
75654,17271,0.040356083086053415
23790,17287,2.5833333333333334E-4
55056,17315,2.5833333333333334E-4
30259,17335,2.5833333333333334E-4
22046,17341,2.5833333333333334E-4
74043,17382,2.5833333333333334E-4
93802,17382,2.5833333333333334E-4
63726,17384,2.5833333333333334E-4
56239,17387,2.5833333333333334E-4
63726,17395,2.5833333333333334E-4
93759,17397,2.5833333333333334E-4
59580,17418,2.5833333333333334E-4
29184,17422,2.5833333333333334E-4
80911,17460,2.5833333333333334E-4
29774,17486,2.5833333333333334E-4
72909,17493,0.040356083086053415
62706,17502,2.5833333333333334E-4
97140,17517,2.5833333333333334E-4
40227,17528,2.5833333333333334E-4
62706,17530,0.040356083086053415
76550,17537,2.5833333333333334E-4
25875,17549,2.5833333333333334E-4
52210,17549,2.5833333333333334E-4
53569,17578,2.5833333333333334E-4
57269,17612,0.0055
49375,17623,2.5833333333333334E-4
26689,17649,0.040356083086053415
25534,17653,2.5833333333333334E-4
96869,17654,2.5833333333333334E-4
88265,17658,0.0055
22814,17665,2.5833333333333334E-4
54350,17697,0.0055
72456,17703,0.040356083086053415
25534,17725,0.03235294117647059
35112,17803,2.5833333333333334E-4
73066,17814,0.040356083086053415
35112,17826,2.5833333333333334E-4
77499,17845,2.5833333333333334E-4
92450,17864,2.5833333333333334E-4
54617,17875,2.5833333333333334E-4
63715,17890,0.021505376344086023
74009,17901,0.0055
43532,17912,2.5833333333333334E-4
85683,17942,0.021505376344086023
43876,17957,2.5833333333333334E-4
76550,17959,2.5833333333333334E-4
56239,17967,2.5833333333333334E-4
36739,17977,2.5833333333333334E-4
35112,17980,2.5833333333333334E-4
35912,17982,0.055944055944055944
43778,17982,0.055944055944055944
36265,18008,2.5833333333333334E-4
74043,18067,2.5833333333333334E-4
23874,18068,2.5833333333333334E-4
91056,18069,2.5833333333333334E-4
62738,18134,2.5833333333333334E-4
91702,18151,2.5833333333333334E-4
56239,18155,2.5833333333333334E-4
97687,18195,2.5833333333333334E-4
75636,18249,0.0055
33529,18261,2.5833333333333334E-4
72522,18287,2.5833333333333334E-4
40993,18294,2.5833333333333334E-4
88849,18297,2.5833333333333334E-4
35699,18305,2.5833333333333334E-4
31292,18326,0.021505376344086023
56239,18332,2.5833333333333334E-4
48352,18337,2.5833333333333334E-4
18687,18357,0.021505376344086023
27093,18363,2.5833333333333334E-4
54617,18375,2.5833333333333334E-4
73964,18377,2.5833333333333334E-4
30447,18380,2.5833333333333334E-4
63726,18384,2.5833333333333334E-4
43094,18387,0.0055
97318,18389,2.5833333333333334E-4
58940,18396,2.5833333333333334E-4
94291,18409,2.5833333333333334E-4
29184,18442,2.5833333333333334E-4
46324,18445,2.5833333333333334E-4
77499,18447,2.5833333333333334E-4
79163,18447,2.5833333333333334E-4
48497,18449,0.055944055944055944
23874,18465,2.5833333333333334E-4
76550,18495,2.5833333333333334E-4
40227,18497,2.5833333333333334E-4
97687,18499,2.5833333333333334E-4
40227,18528,2.5833333333333334E-4
42896,18530,2.5833333333333334E-4
48352,18534,2.5833333333333334E-4
88849,18543,2.5833333333333334E-4
72522,18574,2.5833333333333334E-4
40426,18575,0.03235294117647059
27544,18577,2.5833333333333334E-4
85075,18618,2.5833333333333334E-4
92450,18632,2.5833333333333334E-4
40227,18639,2.5833333333333334E-4
33530,18656,2.5833333333333334E-4
65305,18683,2.5833333333333334E-4
83754,18689,2.5833333333333334E-4
76550,18731,2.5833333333333334E-4
39711,18737,0.040356083086053415
46324,18738,2.5833333333333334E-4
84068,18750,2.5833333333333334E-4
83935,18770,2.5833333333333334E-4
77766,18775,2.5833333333333334E-4
49375,18788,2.5833333333333334E-4
25875,18816,2.5833333333333334E-4
40151,18818,0.021505376344086023
76271,18818,0.021505376344086023
23023,18826,0.040356083086053415
78429,18876,0.055944055944055944
25173,18883,2.5833333333333334E-4
28508,18922,2.5833333333333334E-4
58934,18933,2.5833333333333334E-4
76271,18938,2.5833333333333334E-4
54188,18987,2.5833333333333334E-4
63726,19056,2.5833333333333334E-4
92450,19057,2.5833333333333334E-4
78805,19089,2.5833333333333334E-4
43778,19106,2.5833333333333334E-4
64696,19111,0.02689075630252101
97140,19114,2.5833333333333334E-4
52187,19123,0.021505376344086023
71427,19130,2.5833333333333334E-4
38709,19203,2.5833333333333334E-4
82341,19207,0.02689075630252101
43532,19263,2.5833333333333334E-4
40227,19266,2.5833333333333334E-4
97140,19267,2.5833333333333334E-4
71427,19281,2.5833333333333334E-4
74043,19281,2.5833333333333334E-4
31292,19284,2.5833333333333334E-4
43050,19287,2.5833333333333334E-4
83633,19322,2.5833333333333334E-4
40426,19326,2.5833333333333334E-4
62170,19349,2.5833333333333334E-4
67137,19369,2.5833333333333334E-4
31292,19388,2.5833333333333334E-4
51923,19388,2.5833333333333334E-4
29774,19396,0.0055
71376,19419,2.5833333333333334E-4
25173,19433,0.040356083086053415
75654,19433,0.040356083086053415
55264,19470,2.5833333333333334E-4
74043,19470,2.5833333333333334E-4
41152,19495,0.0055
62754,19526,2.5833333333333334E-4
61143,19579,2.5833333333333334E-4
62457,19585,2.5833333333333334E-4
85683,19602,2.5833333333333334E-4
44493,19613,2.5833333333333334E-4
41903,19629,0.040356083086053415
53718,19629,0.040356083086053415
85275,19640,0.021505376344086023
95455,19655,0.040356083086053415
22046,19705,0.0055
40099,19714,2.5833333333333334E-4
72981,19721,2.5833333333333334E-4
77472,19724,2.5833333333333334E-4
70413,19731,2.5833333333333334E-4
72981,19731,2.5833333333333334E-4
25875,19737,2.5833333333333334E-4
29184,19744,0.040356083086053415
22814,19773,2.5833333333333334E-4
93759,19783,0.040356083086053415
57276,19804,0.021505376344086023
27550,19806,2.5833333333333334E-4
23998,19807,0.021505376344086023
80638,19837,2.5833333333333334E-4
88849,19856,0.0055
47528,19872,0.021505376344086023
21191,19877,2.5833333333333334E-4
63893,19913,2.5833333333333334E-4
36106,19914,2.5833333333333334E-4
62241,19929,2.5833333333333334E-4
51477,19952,2.5833333333333334E-4
43050,19990,2.5833333333333334E-4
63726,19997,2.5833333333333334E-4
53569,20000,2.5833333333333334E-4
23874,20005,2.5833333333333334E-4
22814,20015,2.5833333333333334E-4
77786,20035,2.5833333333333334E-4
62738,20041,2.5833333333333334E-4
54617,20056,2.5833333333333334E-4
53780,20089,2.5833333333333334E-4
36265,20098,2.5833333333333334E-4
92661,20111,0.0055
27604,20137,0.040356083086053415
44493,20142,2.5833333333333334E-4
22046,20152,0.0055
43920,20170,0.021505376344086023
57269,20206,2.5833333333333334E-4
25875,20207,2.5833333333333334E-4
84475,20212,2.5833333333333334E-4
77499,20219,2.5833333333333334E-4
25875,20223,2.5833333333333334E-4
28508,20239,2.5833333333333334E-4
36106,20239,2.5833333333333334E-4
40426,20261,0.021505376344086023
97140,20285,2.5833333333333334E-4
85811,20344,0.02689075630252101
32015,20398,2.5833333333333334E-4
77786,20406,2.5833333333333334E-4
48941,20443,2.5833333333333334E-4
40227,20471,2.5833333333333334E-4
40151,20473,2.5833333333333334E-4
23874,20474,2.5833333333333334E-4
79244,20475,0.0055
65758,20483,2.5833333333333334E-4
72981,20500,2.5833333333333334E-4
87376,20507,2.5833333333333334E-4
97140,20552,2.5833333333333334E-4
97020,20565,2.5833333333333334E-4
48352,20571,2.5833333333333334E-4
31031,20575,2.5833333333333334E-4
80911,20591,2.5833333333333334E-4
74043,20649,2.5833333333333334E-4
99846,20656,2.5833333333333334E-4
66266,20659,0.055944055944055944
71395,20709,0.040356083086053415
40099,20719,0.0055
72522,20728,2.5833333333333334E-4
71743,20778,2.5833333333333334E-4
56239,20801,2.5833333333333334E-4
43532,20805,2.5833333333333334E-4
53376,20846,2.5833333333333334E-4
77786,20856,2.5833333333333334E-4
56239,20867,2.5833333333333334E-4
47096,20879,2.5833333333333334E-4
35112,20884,2.5833333333333334E-4
74009,20909,0.040356083086053415
57390,20912,2.5833333333333334E-4
76365,20946,2.5833333333333334E-4
56239,20947,2.5833333333333334E-4
31292,20948,0.0055
34031,20957,0.0055
22814,21021,2.5833333333333334E-4
83633,21073,2.5833333333333334E-4
62241,21084,0.0055
74043,21094,2.5833333333333334E-4
60837,21099,2.5833333333333334E-4
61742,21099,2.5833333333333334E-4
23874,21103,2.5833333333333334E-4
53546,21109,2.5833333333333334E-4
47806,21112,2.5833333333333334E-4
63726,21121,0.021505376344086023
87376,21150,2.5833333333333334E-4
88386,21206,2.5833333333333334E-4
40993,21214,0.040356083086053415
35112,21215,2.5833333333333334E-4
23790,21235,2.5833333333333334E-4
97687,21301,2.5833333333333334E-4
35912,21321,2.5833333333333334E-4
23023,21341,2.5833333333333334E-4
34240,21354,0.040356083086053415
89243,21364,2.5833333333333334E-4
34903,21489,2.5833333333333334E-4
52459,21494,2.5833333333333334E-4
77420,21505,2.5833333333333334E-4
40227,21531,2.5833333333333334E-4
43094,21531,2.5833333333333334E-4
56239,21555,2.5833333333333334E-4
78894,21566,2.5833333333333334E-4
43876,21572,2.5833333333333334E-4
74043,21609,2.5833333333333334E-4
89241,21635,0.052941176470588235
74043,21641,2.5833333333333334E-4
23874,21644,2.5833333333333334E-4
97140,21654,2.5833333333333334E-4
23023,21697,0.052941176470588235
30447,21698,2.5833333333333334E-4
99343,21725,2.5833333333333334E-4
61143,21749,2.5833333333333334E-4
63726,21749,2.5833333333333334E-4
30586,21791,2.5833333333333334E-4
30447,21810,2.5833333333333334E-4
28962,21872,2.5833333333333334E-4
91017,21875,2.5833333333333334E-4
76550,21920,2.5833333333333334E-4
30447,21922,2.5833333333333334E-4
55264,21935,0.040356083086053415
99343,21935,0.040356083086053415
28003,21977,0.0055
70413,22004,2.5833333333333334E-4
31031,22013,0.02689075630252101
54617,22051,2.5833333333333334E-4
78946,22068,2.5833333333333334E-4
58689,22083,2.5833333333333334E-4
36739,22085,2.5833333333333334E-4
84475,22102,2.5833333333333334E-4
57276,22119,2.5833333333333334E-4
97140,22127,2.5833333333333334E-4
99846,22133,2.5833333333333334E-4
62706,22141,0.0055
69023,22177,2.5833333333333334E-4
38869,22181,0.0055
56815,22204,2.5833333333333334E-4
24015,22220,2.5833333333333334E-4
67518,22249,2.5833333333333334E-4
63893,22252,0.040356083086053415
75654,22252,0.040356083086053415
53814,22292,2.5833333333333334E-4
83493,22312,2.5833333333333334E-4
43532,22331,2.5833333333333334E-4
94130,22332,2.5833333333333334E-4
90664,22333,2.5833333333333334E-4
91291,22346,2.5833333333333334E-4
43532,22351,2.5833333333333334E-4
48352,22384,2.5833333333333334E-4
27948,22394,0.021505376344086023
88265,22435,2.5833333333333334E-4
57276,22469,0.055944055944055944
76550,22480,2.5833333333333334E-4
39188,22481,2.5833333333333334E-4
48036,22491,2.5833333333333334E-4
56239,22510,2.5833333333333334E-4
89816,22526,2.5833333333333334E-4
40227,22586,2.5833333333333334E-4
77968,22605,2.5833333333333334E-4
48211,22606,0.040356083086053415
43778,22614,2.5833333333333334E-4
40227,22636,2.5833333333333334E-4
48352,22650,2.5833333333333334E-4
91017,22697,2.5833333333333334E-4
89816,22713,0.040356083086053415
92959,22731,2.5833333333333334E-4
97140,22744,2.5833333333333334E-4
63726,22801,2.5833333333333334E-4
48352,22836,2.5833333333333334E-4
54617,22863,2.5833333333333334E-4
53718,22884,2.5833333333333334E-4
29774,22984,0.0055
27093,23002,2.5833333333333334E-4
80638,23051,2.5833333333333334E-4
40993,23058,2.5833333333333334E-4
54350,23079,2.5833333333333334E-4
77786,23097,2.5833333333333334E-4
27378,23142,0.021505376344086023
53569,23143,2.5833333333333334E-4
63726,23145,2.5833333333333334E-4
35112,23159,2.5833333333333334E-4
77420,23178,0.0055
29184,23201,2.5833333333333334E-4
25173,23221,2.5833333333333334E-4
43532,23225,2.5833333333333334E-4
58940,23240,2.5833333333333334E-4
53569,23258,2.5833333333333334E-4
34903,23268,0.0055
43050,23371,2.5833333333333334E-4
39188,23396,0.040356083086053415
65758,23461,2.5833333333333334E-4
65758,23476,2.5833333333333334E-4
58940,23483,0.0055
27378,23512,2.5833333333333334E-4
90664,23521,2.5833333333333334E-4
76550,23544,2.5833333333333334E-4
70554,23547,2.5833333333333334E-4
43532,23570,2.5833333333333334E-4
85075,23584,2.5833333333333334E-4
56239,23591,2.5833333333333334E-4
48497,23594,2.5833333333333334E-4
78805,23603,2.5833333333333334E-4
78894,23628,2.5833333333333334E-4
66585,23631,2.5833333333333334E-4
40426,23639,0.03235294117647059
23790,23647,2.5833333333333334E-4
30447,23659,2.5833333333333334E-4
85131,23661,2.5833333333333334E-4
82263,23702,2.5833333333333334E-4
91624,23710,2.5833333333333334E-4
53569,23746,2.5833333333333334E-4
77786,23758,2.5833333333333334E-4
56239,23768,2.5833333333333334E-4
30447,23774,2.5833333333333334E-4
50381,23796,2.5833333333333334E-4
77420,23851,0.0055
54617,23857,2.5833333333333334E-4
54350,23900,2.5833333333333334E-4
40227,23912,2.5833333333333334E-4
74043,23928,2.5833333333333334E-4
27604,23931,0.040356083086053415
40151,23966,2.5833333333333334E-4
36351,23973,2.5833333333333334E-4
92450,24015,0.040356083086053415
82219,24048,2.5833333333333334E-4
90657,24052,2.5833333333333334E-4
25534,24087,2.5833333333333334E-4
47628,24131,2.5833333333333334E-4
63893,24149,0.040356083086053415
56239,24180,2.5833333333333334E-4
48941,24192,0.0055
92450,24250,2.5833333333333334E-4
63726,24259,2.5833333333333334E-4
76550,24277,2.5833333333333334E-4
26118,24279,2.5833333333333334E-4
74043,24306,2.5833333333333334E-4
76271,24335,0.021505376344086023
35112,24367,2.5833333333333334E-4
81226,24433,0.040356083086053415
53780,24444,2.5833333333333334E-4
25875,24463,2.5833333333333334E-4
43532,24470,2.5833333333333334E-4
90664,24487,2.5833333333333334E-4
48352,24491,2.5833333333333334E-4
55264,24492,0.040356083086053415
52459,24493,2.5833333333333334E-4
40227,24499,2.5833333333333334E-4
74043,24511,2.5833333333333334E-4
62170,24521,2.5833333333333334E-4
66149,24527,2.5833333333333334E-4
92753,24528,2.5833333333333334E-4
92450,24531,2.5833333333333334E-4
47786,24562,2.5833333333333334E-4
80911,24586,2.5833333333333334E-4
65758,24593,2.5833333333333334E-4
77766,24596,0.021505376344086023
92753,24604,2.5833333333333334E-4
76257,24630,2.5833333333333334E-4
93802,24640,2.5833333333333334E-4
52459,24655,2.5833333333333334E-4
62754,24672,2.5833333333333334E-4
65342,24737,0.0055
92479,24749,2.5833333333333334E-4
79244,24760,0.0055
29184,24765,2.5833333333333334E-4
63715,24773,2.5833333333333334E-4
77499,24796,2.5833333333333334E-4
97140,24859,2.5833333333333334E-4
69023,24870,2.5833333333333334E-4
71376,24879,2.5833333333333334E-4
39711,24906,2.5833333333333334E-4
62457,24908,2.5833333333333334E-4
53175,24917,2.5833333333333334E-4
64696,24953,0.021505376344086023
99235,24953,0.021505376344086023
33529,24962,2.5833333333333334E-4
30259,24989,2.5833333333333334E-4
25875,24991,2.5833333333333334E-4
69364,25015,2.5833333333333334E-4
83493,25024,0.0055
28508,25053,2.5833333333333334E-4
77786,25093,2.5833333333333334E-4
85811,25169,2.5833333333333334E-4
80593,25181,0.06181818181818182
25534,25187,2.5833333333333334E-4
97140,25198,2.5833333333333334E-4
54617,25291,2.5833333333333334E-4
54617,25293,2.5833333333333334E-4
30447,25407,2.5833333333333334E-4
40993,25416,0.040356083086053415
56239,25429,2.5833333333333334E-4
30586,25492,2.5833333333333334E-4
43050,25514,2.5833333333333334E-4
36351,25533,0.0055
91702,25556,0.06181818181818182
85075,25567,0.0055
39188,25594,0.040356083086053415
77786,25602,2.5833333333333334E-4
88265,25602,2.5833333333333334E-4
48941,25604,0.0055
84068,25620,2.5833333333333334E-4
25875,25621,2.5833333333333334E-4
40496,25664,2.5833333333333334E-4
40227,25665,2.5833333333333334E-4
47628,25673,2.5833333333333334E-4
43532,25676,2.5833333333333334E-4
48572,25710,2.5833333333333334E-4
53569,25730,2.5833333333333334E-4
54350,25734,2.5833333333333334E-4
89243,25765,2.5833333333333334E-4
53175,25784,2.5833333333333334E-4
94291,25854,0.055944055944055944
74043,25868,2.5833333333333334E-4
26689,25876,2.5833333333333334E-4
48497,25899,2.5833333333333334E-4
40227,25924,2.5833333333333334E-4
60072,25943,2.5833333333333334E-4
53546,25963,2.5833333333333334E-4
91056,25965,2.5833333333333334E-4
88849,25995,0.021505376344086023
32015,26002,0.0055
41084,26008,0.0055
82846,26038,0.040356083086053415
41084,26040,0.0055
52210,26049,2.5833333333333334E-4
83754,26055,2.5833333333333334E-4
72522,26066,2.5833333333333334E-4
59109,26078,2.5833333333333334E-4
99235,26122,0.021505376344086023
92479,26124,2.5833333333333334E-4
50381,26165,2.5833333333333334E-4
71745,26211,2.5833333333333334E-4
76282,26222,2.5833333333333334E-4
43532,26229,2.5833333333333334E-4
52459,26236,2.5833333333333334E-4
43532,26251,2.5833333333333334E-4
77786,26251,2.5833333333333334E-4
46324,26253,2.5833333333333334E-4
73964,26297,2.5833333333333334E-4
53376,26318,2.5833333333333334E-4
26708,26339,2.5833333333333334E-4
48036,26351,2.5833333333333334E-4
43017,26392,2.5833333333333334E-4
43050,26397,2.5833333333333334E-4
47519,26402,0.0055
58691,26408,2.5833333333333334E-4
53780,26433,2.5833333333333334E-4
42248,26497,2.5833333333333334E-4
35112,26501,2.5833333333333334E-4
76282,26514,2.5833333333333334E-4
36739,26516,0.040356083086053415
80638,26521,2.5833333333333334E-4
53569,26524,2.5833333333333334E-4
94130,26550,2.5833333333333334E-4
58689,26571,2.5833333333333334E-4
46635,26590,2.5833333333333334E-4
52459,26592,2.5833333333333334E-4
47628,26616,2.5833333333333334E-4
48352,26616,2.5833333333333334E-4
35112,26629,2.5833333333333334E-4
65758,26652,2.5833333333333334E-4
52459,26677,2.5833333333333334E-4
76550,26678,2.5833333333333334E-4
66585,26692,2.5833333333333334E-4
54617,26702,2.5833333333333334E-4
28508,26714,2.5833333333333334E-4
97435,26714,2.5833333333333334E-4
76550,26775,2.5833333333333334E-4
48352,26796,2.5833333333333334E-4
64697,26796,2.5833333333333334E-4
71427,26828,0.0055
31031,26833,0.0055
64696,26842,2.5833333333333334E-4
96981,26855,0.021505376344086023
65342,26880,0.0055
74043,26932,2.5833333333333334E-4
53175,26940,0.040356083086053415
77968,26988,0.040356083086053415
83493,26996,0.0055
78609,27039,2.5833333333333334E-4
73066,27042,2.5833333333333334E-4
36757,27049,2.5833333333333334E-4
85075,27066,0.040356083086053415
35112,27069,2.5833333333333334E-4
47628,27089,2.5833333333333334E-4
63726,27109,2.5833333333333334E-4
48352,27126,2.5833333333333334E-4
63726,27148,2.5833333333333334E-4
31292,27167,2.5833333333333334E-4
77786,27185,2.5833333333333334E-4
33530,27189,2.5833333333333334E-4
96869,27203,2.5833333333333334E-4
42248,27219,0.021505376344086023
77472,27229,2.5833333333333334E-4
65758,27289,2.5833333333333334E-4
35112,27295,2.5833333333333334E-4
64696,27320,2.5833333333333334E-4
60837,27362,2.5833333333333334E-4
67919,27380,0.02689075630252101
77786,27385,2.5833333333333334E-4
39711,27399,0.040356083086053415
43050,27400,2.5833333333333334E-4
97140,27415,2.5833333333333334E-4
62170,27435,0.055944055944055944
35112,27447,2.5833333333333334E-4
77472,27474,2.5833333333333334E-4
65758,27479,2.5833333333333334E-4
54617,27484,2.5833333333333334E-4
92450,27487,2.5833333333333334E-4
65758,27504,2.5833333333333334E-4
57390,27505,2.5833333333333334E-4
50300,27516,2.5833333333333334E-4
35112,27523,2.5833333333333334E-4
61742,27529,0.055944055944055944
35112,27614,2.5833333333333334E-4
76550,27615,2.5833333333333334E-4
73066,27667,0.040356083086053415
43050,27674,2.5833333333333334E-4
48941,27774,0.0055
53569,27783,2.5833333333333334E-4
43532,27786,2.5833333333333334E-4
62241,27802,0.0055
55056,27833,2.5833333333333334E-4
58940,27845,2.5833333333333334E-4
34031,27848,2.5833333333333334E-4
70413,27848,2.5833333333333334E-4
94130,27876,0.040356083086053415
60837,27877,2.5833333333333334E-4
91017,27919,2.5833333333333334E-4
48352,27932,2.5833333333333334E-4
89243,27970,2.5833333333333334E-4
55499,28018,2.5833333333333334E-4
65342,28043,2.5833333333333334E-4
56239,28086,2.5833333333333334E-4
72981,28089,2.5833333333333334E-4
58934,28092,0.055944055944055944
97318,28109,2.5833333333333334E-4
65758,28110,2.5833333333333334E-4
47806,28177,2.5833333333333334E-4
92450,28202,2.5833333333333334E-4
34240,28229,2.5833333333333334E-4
83493,28248,0.0055
48352,28267,2.5833333333333334E-4
63726,28276,2.5833333333333334E-4
52459,28311,2.5833333333333334E-4
78429,28337,2.5833333333333334E-4
54617,28342,2.5833333333333334E-4
91487,28382,2.5833333333333334E-4
78805,28408,0.040356083086053415
57269,28433,0.0055
62738,28434,2.5833333333333334E-4
66266,28444,2.5833333333333334E-4
62241,28450,0.0055
43532,28470,2.5833333333333334E-4
97140,28492,2.5833333333333334E-4
63893,28498,2.5833333333333334E-4
92450,28501,2.5833333333333334E-4
47096,28547,2.5833333333333334E-4
96981,28573,0.021505376344086023
47628,28589,2.5833333333333334E-4
43050,28617,2.5833333333333334E-4
97140,28632,2.5833333333333334E-4
77786,28634,2.5833333333333334E-4
92450,28640,2.5833333333333334E-4
97140,28651,2.5833333333333334E-4
35112,28652,2.5833333333333334E-4
